n_sequences_tips,alignment_length,crown_age,gamma_shape,prop_invariant,insertion_rate,deletion_rate,mean_insertion_length,mean_deletion_length,normalized_colless_index,gamma,best_BD_speciation_rate,best_BD_extinction_rate,best_BD_speciation_alpha,best_BD_extinction_alpha,best_BLINDLIN,best_BCSTDLIN,indel_rate
98,156,3.9000776991548287,0.8607677954631723,0.029658380403343083,0.040528633491883216,0.040045779582808874,3.9065408850859287,5.070902626123811,0.046985943763084834,-15.396719629374068,5.664427138374255,17.654096916438235,-5.0130372368692155,12.629459151151561,1,0,0.0805744130746921
40,323,3.7571725186106,1.651331995715508,0.0052245921503047575,0.10178950672644496,0.13087841470238104,4.252081213802865,6.132198143249413,0.22490972166000883,-7.6389820109603095,4.156553411936008,15.177810291965624,-2.80698456162524,10.934936976018818,1,0,0.232667921428826
64,108,4.223809624847116,1.5524547453316537,0.023831529704612976,0.0834722819942675,0.1386516381771714,2.7200166354247886,2.950504946938817,0.12245827354136024,-26.77928746222095,9.430708006496943,8.517131626553123,-0.4530158612903718,7.385908059633838,1,0,0.2221239201714389
66,345,2.856506987377831,1.2172135807720619,0.007672069538515467,0.024968919114192724,0.051084987310815344,6.375371285565768,7.968346211457614,0.10129434639284902,-6.864066517254825,10.787423947205603,57.334248682279636,0.0,29.165656348213428,0,1,0.07605390642500806
52,198,1.7662384053381563,0.8698853918676996,0.023873936162980707,0.06708764807789835,0.04149578613549338,4.267747935806082,5.249673530778991,0.19925782290532246,-5.734937826443145,86.62474119178192,25.5535880318259,34.67517779874192,-9.909543413804379,1,0,0.10858343421339173
27,180,2.641622299009692,1.9929074850827437,0.010420171542051587,0.05268705590318567,0.1254393526518736,1.8782226191602667,2.3179733851538784,0.20019986071435178,-3.717011007986268,9.334305804279074,69.10467505089046,0.0,33.84675437766968,0,1,0.17812640855505926
61,321,1.6881683851948768,1.4272082520030145,0.005834694516151929,0.07017753965801038,0.15295889609941443,2.256165147805718,1.1835929260491698,0.16771968028873285,-3.0046596416261133,98.46159804045868,109.09312320740807,40.812780249093386,-2.905197059838571,1,0,0.2231364357574248
25,139,1.9432430002876426,0.3992731583943635,0.0010998176872132831,0.17028518762238734,0.19553822968562762,2.8298703918270434,2.4972994007864058,0.25441463351540805,14.716939286704912,60.524309151746465,30.29700911726439,25.08492086771802,8.291831979589045,1,0,0.36582341730801493
60,196,3.486206591649172,1.1384446320048205,0.0007970271419369531,0.11689170166983848,0.14084058651525067,4.648450711439799,5.952199970831557,0.10318141160299908,28.639545378171825,5.048063996785986,11.602968322607941,-3.315892059819854,-1.467535080110423,1,0,0.25773228818508914
37,373,4.245277020819144,2.1233553423159526,0.03943843180091011,0.19136799331721213,0.18380873763313743,5.842206439415311,6.84735913883446,0.3355693575097685,5.019995656551366,4.329082528065885,9.973931132236853,0.0483406049688558,29.140094942710046,1,0,0.37517673095034954
25,224,2.3010301298111595,0.5253736576619819,0.02920965868689205,0.05921567464362213,0.16181147582098665,3.0223235138659565,4.1581403830590755,0.23390525887748792,53.10498979770478,68.50005659260573,68.43609456458083,24.927331634117827,-2.2700121341060324,1,0,0.22102715046460877
41,92,1.7884436666472618,0.5264531845893758,0.0009474903369841377,0.0798356357183861,0.1160689270956428,1.7604579940877296,1.0127328091473595,0.1810595614818453,20.676702714232277,42.62532811210868,26.074907409233212,16.94861991466115,16.844170737361182,1,0,0.1959045628140289
37,281,3.677716077562126,1.700557510928722,0.02650604388190978,0.08974090986187304,0.22248509791275056,4.168645759293409,5.018078579257093,0.3073182628205831,6.620679790334703,1.664845499524975,11.944175617608186,-0.11455708624541486,12.237757070490524,1,0,0.3122260077746236
95,161,4.252836175573383,0.9580311225454692,0.0029668137633407205,0.09645406680150244,0.11276699603687906,6.233055497848028,7.2223141912095254,0.0805748480183847,20.26019179545311,12.013909145371523,11.181378435709556,-0.1262229351137881,4.4602155827762004,1,0,0.2092210628383815
55,224,2.771696135205014,1.4941765947649943,0.002861198534772879,0.07445688010868551,0.1218130870408942,3.1731039111840227,3.084896749145773,0.18646340787047358,-7.877729362667589,65.10045386517801,71.6879153548554,23.36961249412562,16.946736388295037,1,0,0.19626996714957973
59,244,2.3592519086557844,2.6163166454746736,0.0006808349223537563,0.2062691752809884,0.04800485456528626,5.508320551619519,5.692668996292251,0.11458873014768838,15.149890627788354,69.48084387955149,90.0406112027824,22.122387555102456,23.756177732758935,1,0,0.2542740298462747
91,102,3.2578805260042487,1.189939725519709,0.007103836195066844,0.05387686489399303,0.04795175397772184,1.8349299294390278,1.4871131678811138,0.07824365269215,-83.0242228356935,3.0004077290706865,3.1432747652505384,0.8084362004951378,20.119517112450072,1,0,0.10182861887171488
30,196,1.4207685083512893,0.5889921554043043,0.025515818635247597,0.12132650872660021,0.11300290917612789,3.946073911325011,4.890381780600754,0.21633198351709412,-0.37925978292671925,76.15873507188748,14.868069834950647,44.88040822858198,32.063446072383805,1,0,0.2343294179027281
69,293,2.0242795976500396,0.7996944912707935,0.026124448708377445,0.06752225597786797,0.04631858960499146,3.2415022450530917,3.593254397866338,0.08918912881198526,-33.06103188364867,53.67706988715874,34.20741250378217,19.672883749782045,-1.3378290634001822,1,0,0.11384084558285942
69,321,2.8478239610373626,2.556288821950718,0.03129675251031374,0.19288025632931585,0.15742088145090732,3.4844670643926685,4.0620242485923805,0.07357246018768737,21.949116388864127,12.102142791914664,20.498412768012514,0.005446715326019678,7.651655849674427,1,0,0.3503011377802232
72,52,3.504295223461606,2.5814219878876274,0.003636167560523499,0.03062678712110057,0.02727884361533843,4.407001335053769,6.603438974917983,0.126016880877452,27.30341265306226,11.347147340134864,12.880835151283097,1.713125399047082,9.670163284280665,1,0,0.057905630736439
63,140,2.2934304900269757,1.5975406780603056,0.02668766330635315,0.09450317127329498,0.05937910585760148,4.38800446761139,5.160058051666585,0.22611965812573911,-38.997661468730996,48.6614849774635,30.346459020434033,16.45183265975528,15.247119566174954,1,0,0.15388227713089647
52,68,2.62594328757132,0.7130037138541144,0.011358544425742573,0.08920627811886421,0.16170073810108337,1.8561119531126382,2.141844063096342,0.2682952347590709,-26.05760343041559,12.016857213897236,19.473912855603704,3.5774325303820285,17.968081198057085,1,0,0.2509070162199476
60,192,4.38636165981832,1.196691736394743,0.04565138393995915,0.06041575900885227,0.07876252393346973,4.057871774846722,4.927414302937882,0.19039703083322132,-9.371165578912734,54.83660538335325,23.431605471837027,10.4714404790715,12.738664178318821,1,0,0.139178282942322
94,146,3.6993321112500723,1.3837424636327815,0.006848388896402098,0.048695962828163096,0.05906625386852298,3.3824535259843853,4.645807637005183,0.05279318212740401,-0.5780407021086758,32.23437924724962,7.798063527323657,7.621680566501701,-1.6575671019364826,1,0,0.10776221669668608
54,397,3.4261696888605533,1.3841937052614823,0.022048597195670056,0.034929350674396495,0.13060611494448993,7.081888315025885,8.89480311730829,0.14881160763978166,-2.5430443901186903,5.299383132888524,33.534037342173406,0.0,12.060840808926917,0,1,0.16553546561888643
73,326,3.4019701865303915,1.0890457169354237,0.03655117436001696,0.06461798805154323,0.06153474853461935,5.975526886538527,7.7088004535234855,0.10998565964972856,21.766498461039504,18.26734454474762,12.17668418571892,2.565314187055477,-1.2961937344197718,1,0,0.12615273658616258
34,229,2.183312061774569,1.1532860433278964,0.03636818119469102,0.06253009846571242,0.06882282489117467,5.558081808955102,6.674150500513204,0.24999748069332928,-21.489928154725227,82.04595039385217,32.71101634500528,29.02586003427828,-3.0209107046957584,1,0,0.13135292335688709
91,237,4.072268115964895,1.386490356457106,0.010957978065690812,0.20754853295466025,0.0568274996599109,3.9237796915478667,3.887048377548401,0.14074646374218314,-66.08609629671058,5.460855258607834,5.763173905372098,1.3220063138162124,14.73173636145495,1,0,0.26437603261457115
47,219,2.256004554850236,1.0520025133998399,0.025613163250816372,0.05845020102273598,0.056956971718763336,3.8559522302772056,4.900601363581352,0.17661521323622675,-15.267335505773918,59.35515344525039,52.55604693085539,24.582462565017813,19.82646894763057,1,0,0.11540717274149931
39,120,2.4959845059188477,1.5221812803061332,0.02436642738147213,0.14613783489116516,0.18582459369419752,1.9066710555229878,1.1144682585680767,0.32969071539825157,23.31357417428648,11.79781237442206,28.53239239576227,0.9100436359140497,12.297723588685074,1,0,0.3319624285853627
54,422,4.834627312304072,1.5974425075900405,0.001580791942542394,0.18458893188815317,0.2369543042355104,5.591794757328555,7.056924253321565,0.20451955650266035,25.129264454238417,3.0303025070943974,23.404831214879728,-6.5929897380639,10.898886015497002,1,0,0.42154323612366357
72,150,3.5406310274420005,2.2588467803007237,0.018117379792485126,0.0505127629383769,0.06297223620342261,4.656492072535907,6.702738433456014,0.18251786223057534,25.93174335785882,29.52712836502531,24.639061801418073,3.8777702306167576,0.0990325575582256,1,0,0.11348499914179952
33,130,1.7191056552252277,0.7390618308048692,0.022161122265934117,0.048766444458253615,0.14360616583336688,3.083138393476794,4.050725556545899,0.19468332634472224,24.687957574190804,76.56156956186507,43.18832742393761,29.725367601441313,0.6248740259320638,1,0,0.1923726102916205
49,396,2.3010063902803375,0.5738605481904595,0.025506478676457278,0.10479296611511037,0.11359632531041519,3.5874197859372283,3.9379940499379957,0.1327179159164178,23.40731445455846,74.662458934998,81.8895578530493,30.321447190513382,25.8923969208773,1,0,0.21838929142552554
85,217,1.336316863782515,0.8794253629224149,0.017170305121790366,0.06392235196056453,0.026679689138990416,4.3329537206264295,5.2382607979023055,0.0681881253038716,3.6776217716384245,91.05977029838755,44.84420853962326,51.244232001851344,-13.6525183367993,1,0,0.09060204109955494
23,573,1.901041899992892,1.4091060061845622,0.019065780395090007,0.03304746837361412,0.18523080508113898,6.767848339504324,8.522314690145333,0.22515393183423976,-4.905877132650684,10.068097837463746,58.16539007018628,0.0,43.43071383036343,0,1,0.2182782734547531
83,646,3.7207469842931022,2.0670991366107017,0.023937919215656314,0.09465406580592949,0.1688334662003365,5.534830011854805,6.580787133945615,0.07426287240973703,-29.560106941229364,41.61462397624238,57.3626042481371,7.683544835951721,7.946904497792347,1,0,0.263487532006266
84,245,3.6586724338868493,1.6157734565059862,0.025358983474925652,0.06334509240888225,0.05986685606997151,4.374701443280858,5.003934986284876,0.10983121654017226,-2.3424744296284343,6.58965218179535,4.1754730816613455,0.48962991232549596,1.1185930099640498,1,0,0.12321194847885376
72,80,2.230380475281618,0.8268578765342391,0.00023378002926594565,0.03133313319193225,0.06102602300762912,3.051329840151648,4.27807598662475,0.14104734200631358,69.10972436274142,59.621536537463335,16.73557622927828,25.67005640064172,-6.313860968528706,1,0,0.09235915619956137
78,234,3.185007971804522,1.378951172898406,0.015256454395182473,0.03782638151953953,0.0579043446294168,1.6160628941299124,1.498331592747626,0.11845873289226184,-2.213842897168549,24.1578172335775,34.81218584751041,1.2018043785148458,0.6526798661348687,1,0,0.09573072614895634
79,218,3.79141543548135,1.5744794782836464,0.018858889908843327,0.010808237860216448,0.08802751282705225,2.4880897116255176,3.1396575212791156,0.13332714220276376,-2.80816839697785,6.578922815676204,35.01169285217998,0.0,10.907158263589725,0,1,0.0988357506872687
23,284,2.0451964976885995,0.6297525047658872,0.04668747364824195,0.12590056359485868,0.13905149950081291,3.8282655469541296,4.344292653684977,0.26887808183836015,-26.04364444994055,55.28734355249057,37.47550910361752,24.703506575086855,26.06916167771866,1,0,0.2649520630956716
63,138,5.462048177566771,1.7408054023440678,0.018099166899051205,0.12929428332150988,0.16756772777130036,3.0971156155640407,2.8645540618115763,0.3083286370849316,-28.060850744922412,6.818808168941098,36.20575064026853,-4.142070796719354,2.0252406950868416,1,0,0.29686201109281024
49,147,1.60735070654586,0.5117709997595554,0.005907591577621642,0.0823156749727265,0.06595967793031271,2.538624554268794,2.839563853152288,0.1013957706124044,67.31611234648673,67.72419899697798,50.16715238475252,33.8070833430286,18.393170226946623,1,0,0.14827535290303923
59,226,2.705619839482784,1.4522730131205326,0.00014771029669073947,0.11439090838261337,0.13087402027915973,3.3665990374481427,4.042190898802069,0.08681653220417809,1.8453054376445444,17.16955240529851,13.467193058477873,1.5017390298924023,0.0207882385616438,1,0,0.2452649286617731
98,478,5.037362492447126,1.2904943539890548,0.016716182650959966,0.08163462360038778,0.07098232003074414,5.206120133607096,6.436312035185853,0.12630939689606782,29.222801129704294,7.6500557539276075,5.775646510004807,-1.1557161322128684,-1.3468370015484634,1,0,0.15261694363113193
77,134,3.6102357005314434,1.101489817691294,0.004127402047531681,0.054376721541935395,0.09888135075747202,4.445008085411889,6.057042182544127,0.2265901783299958,-1.811907635397045,46.6962718691387,3.5187273901897633,10.439189712049904,1.0458398044088897,1,0,0.1532580722994074
62,190,1.3918835802978466,0.33245792983572076,0.006016239650620924,0.028020933025657883,0.05609503303658496,2.8989432072439434,3.520880401000508,0.15694769998713268,10.116183727974787,90.88247123303428,107.93191723371628,38.45791774717462,-13.772896905660335,1,0,0.08411596606224284
36,347,3.4929629088633094,0.8534448920226092,0.004231393063422063,0.1977150708818202,0.08204647409559247,3.7448608717247027,4.76445231304031,0.1830930459563572,-27.85589110821514,44.32992182483628,8.94898088119556,10.916488190029124,22.005690719418773,1,0,0.2797615449774127
97,483,3.4800645277139517,2.323123072486137,0.011769499966430248,0.029742497842194075,0.13048795366751167,4.746615316448777,6.001023705053809,0.14006094939576255,-2.1651839816253453,5.012689669409631,31.480039209090847,0.0,13.421282674711547,0,1,0.16023045150970575
86,90,4.327999370969884,1.7280475248115068,0.013680302134729629,0.03558207797359216,0.04778621022311798,2.2727561528920166,2.1621979441307695,0.1278528702401357,29.761219157355804,9.06994379655735,12.764775976784367,1.5351808318063398,4.805769737749929,1,0,0.08336828819671013
76,343,3.8313452544434425,1.994613227144734,0.004148895769591433,0.08632224266515627,0.07071859721873143,3.9455289004288927,5.772281256277647,0.20182579066095788,73.22849624619217,46.66877126125648,25.331424374985264,8.363481229061573,-1.8984218181361978,1,0,0.1570408398838877
71,440,4.628893026094804,1.1517992786294453,0.006339645021121287,0.20244508224922217,0.09581482954518214,8.729650968575616,7.99679532051456,0.1807687040556461,18.072278119328494,3.7160156198394096,5.346771182769361,-8.53350487762687,-5.977300252224916,1,0,0.2982599117944043
36,179,1.6652389611751783,1.9254377451580245,0.0015902604836243953,0.18996929998890552,0.21690018864807892,2.755552217996641,3.057309370877988,0.3290472486409703,6.227099537973025,97.71039555459333,126.0272476143261,41.539697503118425,34.98134973846463,1,0,0.40686948863698447
69,180,1.3627737957165356,0.9818126617679787,0.0034971662841238125,0.01309241138527258,0.017378451327906396,3.9817125916275877,5.85399014684496,0.06464540116415539,43.291174832459845,61.89246555281891,25.564388868810553,29.364432503202625,-17.097242535829768,1,0,0.030470862713178976
75,520,2.1153008469915693,1.1916624045407642,0.018128142876578657,0.08183775892654546,0.03958657576612674,4.349178180121191,5.168622920366259,0.092483392788092,-26.60439558572064,75.89848616228697,69.32250822710081,32.56706559748286,12.777744957015813,1,0,0.12142433469267219
76,90,3.267242085839235,1.1273162629878364,0.029611248967308428,0.05747803012026858,0.08234262354336619,4.867278723693924,6.387485397768739,0.12382240406030946,-39.79123127220019,14.129602038448384,16.55995346141738,0.8899600985800372,11.297754238075477,1,0,0.13982065366363478
87,168,3.7155018714889376,1.7701181715166308,0.019040125730236244,0.06778384655538289,0.07321746463324837,4.225141121745969,5.614879715480167,0.0865729666347897,-26.077727385599225,11.19786098685892,13.414580025386835,0.7589067386700104,20.54368011973487,1,0,0.14100131118863124
79,215,2.453935172044627,0.6418479568359017,2.2213457600068923e-05,0.039166335895064866,0.062660008856374,2.7840855126332182,3.2137332242851753,0.12029249771298509,22.02263299625755,64.54445641123543,21.49968799412437,25.544604302935713,28.630774784014086,1,0,0.10182634475143887
40,259,4.252124956887159,1.834993230751921,0.005199709463403219,0.12035622667806767,0.016135062098371383,1.7458808156554706,2.015884832325265,0.10329106343240795,-22.2841579075648,12.883863326017115,46.452418889108934,0.0,18.68159765728577,0,1,0.13649128877643904
82,414,3.969716252110962,1.188268783428918,0.0032825203778279843,0.05253867193659582,0.10185600279423072,7.083555116630821,8.710305969247116,0.13873049385951863,-46.30937783320075,30.57156063419443,17.898782830921952,7.339660678020373,10.941798127532167,1,0,0.15439467473082655
62,417,1.7931025115626569,1.5215021943987734,0.00021391595473734117,0.08485374321183074,0.03804016746148852,3.0191162521819908,3.8187130532422247,0.10982307369689391,-4.5218501036074805,66.37630511807879,129.21988209744293,28.11796178309871,30.261314782875797,1,0,0.12289391067331926
74,187,3.195710089638831,3.085579679911694,0.04797834708962002,0.15011373174512627,0.06349733541409937,3.935230532899877,5.030383827346211,0.1454708863118674,-10.985124036500995,1.78036993882779,5.806813484696051,-1.2043377619579776,6.611961842737966,1,0,0.21361106715922562
67,250,2.4695544731309633,0.9322181454806941,0.024435805622043266,0.0828508761682835,0.07920502995365548,2.835404996384964,2.7229963336386414,0.14929212517480347,-6.15518240381582,65.6331938248581,49.937249179822324,19.463770125313474,22.837539159096146,1,0,0.162055906121939
68,43,4.122649588170159,0.9138049938013026,0.008291539196042424,0.03075149205481728,0.05959428686116702,3.971433198298105,4.991110944152645,0.19710488388419348,-7.863981037972965,20.583597688231112,18.102528929159202,1.508183770778286,10.599816402468448,1,0,0.0903457789159843
38,183,2.861685593922386,1.2166930995304854,0.006519269918779052,0.027962192580040634,0.03390545129428829,3.239371917017046,3.9938505824189487,0.11394008612395373,-4.284015204840124,13.851202697441174,79.19957529499976,0.0,37.47318163462195,0,1,0.06186764387432893
55,128,3.372185181436401,1.14172396626848,0.0003258544502442146,0.15174724130230044,0.13089481573344813,2.925398458552142,3.204067502472533,0.23053546919600118,46.299467446723675,49.17279414936212,10.060802940660643,14.289580057908411,2.1690683016230707,1,0,0.2826420570357486
42,68,3.816614057056892,1.461104040242234,0.01889419772769369,0.06752999770418873,0.1287899093743174,2.834559473453076,3.264486775993507,0.2503553824418752,-14.602667789232612,12.126470310263134,12.36698155733122,0.41783260499227004,-4.94081782245361,1,0,0.1963199070785061
36,538,3.491884497299119,1.9203264853839126,0.00205214147694218,0.23248368726448673,0.04471508150711395,7.525951678613504,9.317478393850442,0.10436718064628102,-19.904153031589132,10.227808332373431,39.40958542289489,0.0,20.92776758148158,0,1,0.27719876877160066
89,224,2.2727280601342503,0.9858857577076283,0.007694068877480548,0.0949011469915441,0.05160961231168271,4.033937481367205,5.202635054441929,0.07627858452234698,-54.068731643314806,10.137850377195507,30.44535223186314,0.2758766244791843,14.766895805079269,1,0,0.14651075930322682
26,375,3.402982675949505,1.0597651926794551,0.011516562489333098,0.019297373302358978,0.09789173911827793,7.109837759702259,8.87055145764402,0.19654059565344623,-4.254985099884898,6.913638799233723,38.185136508752414,0.0,22.249278501535922,0,1,0.11718911242063691
90,438,3.6190163200508896,1.7984292766323429,0.029926975439278948,0.19074080849471436,0.06594798244257268,8.024063636703453,8.284231419628622,0.1020028322304107,-40.188507637207394,5.292297602440301,17.122411272715194,-2.203483042912301,0.7095497647826994,1,0,0.256688790937287
68,364,2.806597506722977,0.9655966324412921,0.0029798143925794805,0.10240525986242109,0.07134294991888544,4.48755511847144,5.755523182232945,0.10544954265456076,49.187336725862394,55.12946268004376,49.21305776157268,17.90342134389463,10.09226053928524,1,0,0.17374820978130653
93,252,5.901485522912704,1.7708067415677309,0.024150252458403073,0.0976820369355346,0.19225549122606955,5.439396198084023,6.31648534656404,0.18296168561961604,25.22961814159448,5.564566350924755,12.745957560855175,-0.2717408932138328,15.546904245454488,1,0,0.2899375281616041
62,279,5.07296393154554,1.7190775653704122,0.024358816946877214,0.11872067463201312,0.07950336044445802,3.6032687105660797,4.143052072815691,0.27323409671881027,24.105106144996704,43.30752610367509,23.009138857526423,6.5129098116919115,20.7465847062953,1,0,0.19822403507647113
56,352,3.316455082599982,1.7027715055899517,0.029218445670175047,0.10010339535399686,0.13376832910142983,2.3735862549066,1.817051975051812,0.06299140397321414,9.387068350309898,8.299286817471081,9.702564782429095,-0.4678958202941604,16.070139406103948,1,0,0.2338717244554267
20,274,4.232687636129684,1.9044597139495723,0.021416364566028218,0.1706344421718022,0.09657729517318979,2.0934257417042703,2.541604931615403,0.1807727463574526,-3.375843887782774,8.47308319592707,36.33688004055422,0.0,8.371330115607996,0,1,0.267211737344992
78,258,4.278199015061866,1.7884175291755766,0.004169984663222695,0.15824415652275853,0.11001492578270386,3.7341903294241567,3.9381958558199903,0.15199204396988494,54.364593081004294,15.976085455959678,4.447400820763145,1.9483957786843165,12.333097804727675,1,0,0.26825908230546236
62,220,2.6885911130910833,1.4805666280165581,0.018460417116305763,0.05855667581968892,0.0661494970690568,6.039069038184528,7.179666269831531,0.2833501587394816,-18.275408003891076,8.644010835495825,11.690192497737371,0.02878124640382367,6.642368538468132,1,0,0.12470617288874572
20,336,1.4078976291940988,1.2490622187231126,0.01235005735208938,0.16759288098406747,0.0917098344227787,3.6289756627552903,4.752230397464465,0.2103884951341043,-25.02646952736859,83.9532112838883,34.96930867735171,42.9790600085905,17.17107904570723,1,0,0.2593027154068462
81,395,3.7093135328862825,1.3237124118231747,0.024539615685525103,0.13548943056688736,0.08750733421914357,4.361410046126612,5.114359659162752,0.10270842920760168,55.0893853007025,2.062066506058066,9.175689826066332,-1.9734073696953613,1.394916199579245,1,0,0.22299676478603092
56,177,2.4423201195909887,1.0445933891895167,0.0016138776909309573,0.07704744752473809,0.15087677056639948,3.236448059118512,3.4156167794623826,0.19023045212131506,-19.484728647500916,40.68680213646631,22.40695501034405,15.294229159579203,2.733704285388404,1,0,0.22792421809113755
25,94,1.839268633188182,1.0442530007904858,0.0012804560500761784,0.04365836377021859,0.0652953424448031,2.9583675914834195,4.042275025787034,0.17662812972859532,19.879273789992105,69.68636681910027,27.0103902561437,32.52312108587098,24.577646228191174,1,0,0.10895370621502169
49,282,2.6691189179960486,1.6928888236612871,0.005384580745072565,0.19873102224274997,0.10383848552306398,3.364508820002438,2.9091241476834613,0.1862918045340834,-10.790917478581573,3.920557721412915,14.350940725664582,0.6651298285091727,11.965832968420973,1,0,0.3025695077658139
88,184,1.463193631693454,0.4679113157254716,0.027960954604584778,0.05004309116524273,0.02777441051743769,3.654133664290301,4.915130262219912,0.054810926874322194,-1.2481403388238288,70.6192620315633,37.300284437531644,41.45104007154389,2.841896783573808,1,0,0.07781750168268042
38,162,3.7537185473538535,1.8381745647996888,0.0038446803305316915,0.13863742932788967,0.20040238059578208,2.502952087146965,2.59456398778439,0.26169671570827896,67.55872678337028,16.425305079376866,3.9026577317576354,4.217822320904375,5.770233576829096,1,0,0.3390398099236718
70,261,4.447980660736576,1.5635338469013849,0.016867789754104794,0.050144271717649375,0.09280049598026426,3.089638790421221,3.947454163715937,0.15612130500176347,-4.845405277630576,3.6512162607288823,30.50080207369956,-1.2348261909049325,8.192397559571624,1,0,0.14294476769791364
32,254,1.7490889446963953,0.2961949323069771,0.0004954673472848854,0.08017284724678662,0.10828305400293255,2.3306763521199523,2.872562332273569,0.303214156555097,-34.8833183366215,59.189344316897696,46.863886703562514,28.145208927231387,21.259071713616763,1,0,0.18845590124971917
27,229,3.5297686541258915,1.1800215855013558,0.024220289689561914,0.14078213974101325,0.0627518378172956,6.079288571332618,7.551254914745999,0.14096939985024715,-3.4203296119201885,9.67467789917999,65.50948749662359,0.0,18.098981239663985,0,1,0.20353397755830885
38,538,3.4667304224476054,1.0421134873356541,0.006102213421245128,0.00783798976240588,0.04605081962869101,6.726151465477657,8.366577840584247,0.12465615277725996,-2.4857389325948036,11.089338224689941,32.64313698918741,0.0,28.351335012422982,0,1,0.05388880939109689
20,291,1.9132562743141222,1.3878095159637787,0.011970365558568449,0.06480854194778089,0.06545843852772094,5.444437126720526,7.914577917289373,0.11606859686571074,47.270390106208616,41.03859558314146,71.23695024026519,20.860995293590683,30.6722140869304,1,0,0.13026698047550184
37,209,2.5020605823177298,2.1617302796473243,0.0005222270765709468,0.07667621884152197,0.1649221051141605,1.8545173803893495,1.5155987151149266,0.3368490445726153,-0.14300946472556486,19.427276329086794,42.834402591775046,7.09840414893765,16.819459553778422,1,0,0.24159832395568248
87,320,4.042045810081426,1.2649600069271758,0.002216157006448204,0.06586035640359202,0.05630379871969719,6.581239160696309,7.301704947907876,0.08172950874111291,-94.95149739695549,9.003634759733107,32.90730463019524,0.22435398140459328,14.391336542942843,1,0,0.12216415512328921
32,391,3.2592951248610147,1.9190151907098978,0.027243327786454018,0.1657291248857377,0.1550384387378423,3.6421753695644754,4.00370213145032,0.29853818161640017,-6.83524948665257,9.21051934418231,11.232161967011132,2.785331100621183,16.891474414468078,1,0,0.32076756362358
82,384,3.4505659033423703,2.36819605032337,0.02312315327158944,0.1130503526005171,0.1157328204946567,4.639719546475608,5.828533719091155,0.09892292042049396,0.8955369449115036,10.765668510308515,68.08603347160587,1.903000324857553,23.02842216338405,1,0,0.22878317309517382
45,100,2.5864045698097,1.815788326250571,0.0005012659237367814,0.06991671038707017,0.1420863181577851,3.8550965206208727,5.256450826762099,0.1646960315011161,7.083106595453259,64.72055796629853,99.20014208404842,24.091274094026325,36.50766314093898,1,0,0.21200302854485528
63,277,3.4859271988450464,1.7092122965086194,0.0031812543669107844,0.08316489640558998,0.0477940863124227,3.181545557806518,3.3541528236945424,0.20567234124547165,-38.0316387842474,24.337446485065822,8.908503266892613,6.220291298763076,16.00173729101806,1,0,0.13095898271801268
28,114,4.602139676311156,1.1380052942238867,0.014888248899219924,0.07473681193113901,0.011480737202744314,1.7035386420437615,1.862615784796159,0.14852800242098235,-3.0910805611667516,13.627863442991814,59.593027011898855,0.0,23.363385140229134,0,1,0.08621754913388333
40,210,1.8495722448747376,1.539543098254146,0.032057558006189854,0.20586704180730594,0.14944318935830714,1.9668318825675695,1.5647677658852905,0.19599770286809667,0.061344555845979976,65.15850030223422,24.790673887453472,26.357865941769063,27.898851453313746,1,0,0.3553102311656131
81,340,3.9781659033548027,2.1771173035118263,0.020125863561511255,0.04763695861721988,0.11038209575617546,3.5578403170344957,5.1679095720283605,0.13317677431562888,64.14958409386885,26.136593814622852,10.105702963201562,4.754711396718882,3.217742687150846,1,0,0.15801905437339533
72,644,2.0325333307660736,1.2178326129032309,0.0012813763057650913,0.1016911357892288,0.03891497238002513,7.2699661381623715,6.79141701886349,0.0970308071244587,-25.39160007545705,50.32238480668351,45.25242244980591,20.87192328230218,11.989969076403572,1,0,0.14060610816925392
29,131,1.4894913739702222,0.38801562135973205,0.007649403275930294,0.06048995969251315,0.10603912884542958,5.539295808341498,7.470063736140177,0.16276974365971345,-90.15269184577981,42.795361556528576,30.13881571747691,16.35248990215775,5.961895622073039,1,0,0.16652908853794274
69,80,4.194702840577158,0.5493267335678688,0.01589823245484346,0.029791353714811286,0.07240096318834842,4.075714500462336,6.1580951510657576,0.3848783069707669,-2.744356690821051,20.46115600464998,11.298699639307126,4.0974182524713525,2.773474410195221,1,0,0.1021923169031597
20,553,3.3213607051666787,2.1830408579913234,0.0018583237857757407,0.24937840658115737,0.16933553379584448,7.270736079371816,9.065241854324718,0.16441264478116557,-17.144145801979683,7.398429867035392,34.673498675726265,0.0,16.921169589655683,0,1,0.4187139403770018
41,333,1.4633780230286035,1.2603811438750219,0.01889939700491669,0.1277517947538813,0.0958842156940982,3.951442681776703,4.0091174201672235,0.1327912313488675,-5.16060789033046,72.07506356680416,9.53259275180957,42.317877003328725,-2.3394397764629264,1,0,0.22363601044797948
47,489,2.253555498098513,1.1740538503070659,0.025222466887906317,0.07659782506661186,0.06022667467875375,3.2168407683789586,4.36940842300604,0.10474170602844013,-10.918252988925275,3.1294575420668633,28.161285064312363,-0.2400189549828272,22.899734160043476,1,0,0.13682449974536562
